10 1765356061 0.000273 1 0.000273 0.000273 0.000273
10 1765356071 0.000227 1 0.000227 0.000227 0.000227
19 1765356076 17.446529 1 17.446529 17.446529 17.446529
19 1765356081 7.657531 1 7.657531 7.657531 7.657531
22 1765356081 4.302014 1 4.302014 4.302014 4.302014
24 1765356081 2.476495 1 2.476495 2.476495 2.476495
22 1765356086 8.144254 1 8.144254 8.144254 8.144254
10 1765356081 0.000245 1 0.000245 0.000245 0.000245
24 1765356091 2.640333 1 2.640333 2.640333 2.640333
26 1765356096 13.654199 1 13.654199 13.654199 13.654199
10 1765356096 0.000226 1 0.000226 0.000226 0.000226
19 1765356101 11.997569 2 11.997569 11.997569 11.997569
28 1765356101 2.615353 1 2.615353 2.615353 2.615353
24 1765356106 2.464823 1 2.464823 2.464823 2.464823
26 1765356101 13.785221 1 13.785221 13.785221 13.785221
19 1765356106 7.455414 1 7.455414 7.455414 7.455414
28 1765356106 1.269528 1 1.269528 1.269528 1.269528
22 1765356106 4.620527 2 4.620527 4.620527 4.620527
10 1765356106 0.000389 1 0.000389 0.000389 0.000389
24 1765356111 2.585948 2 2.585948 2.585948 2.585948
19 1765356111 7.879700 1 7.879700 7.879700 7.879700
22 1765356111 2.883402 1 2.883402 2.883402 2.883402
24 1765356116 2.199525 1 2.199525 2.199525 2.199525
19 1765356116 9.275066 1 9.275066 9.275066 9.275066
22 1765356116 2.656654 1 2.656654 2.656654 2.656654
24 1765356121 1.508351 1 1.508351 1.508351 1.508351
26 1765356121 12.501206 2 12.501206 12.501206 12.501206
28 1765356121 1.125437 1 1.125437 1.125437 1.125437
22 1765356121 3.120575 1 3.120575 3.120575 3.120575
10 1765356121 0.000231 1 0.000231 0.000231 0.000231
26 1765356121 10.742366 1 10.742366 10.742366 10.742366
19 1765356126 7.716013 1 7.716013 7.716013 7.716013
28 1765356126 3.993467 2 3.993467 3.993467 3.993467
26 1765356131 11.474150 1 11.474150 11.474150 11.474150
28 1765356131 1.218943 1 1.218943 1.218943 1.218943
22 1765356131 3.900207 1 3.900207 3.900207 3.900207
10 1765356131 0.000236 1 0.000236 0.000236 0.000236
24 1765356131 2.283888 1 2.283888 2.283888 2.283888
24 1765356136 1.514190 1 1.514190 1.514190 1.514190
26 1765356136 12.656232 1 12.656232 12.656232 12.656232
19 1765356136 9.924040 4 9.924040 9.924040 9.924040
28 1765356136 0.925682 1 0.925682 0.925682 0.925682
22 1765356136 2.830196 2 2.830196 2.830196 2.830196
24 1765356141 2.730041 2 2.730041 2.730041 2.730041
19 1765356141 10.518515 1 10.518515 10.518515 10.518515
22 1765356141 2.212336 2 2.212336 2.212336 2.212336
24 1765356146 2.665223 2 2.665223 2.665223 2.665223
19 1765356146 10.657122 1 10.657122 10.657122 10.657122
22 1765356146 2.080822 2 2.080822 2.080822 2.080822
10 1765356141 0.000345 1 0.000345 0.000345 0.000345
24 1765356151 4.599551 1 4.599551 4.599551 4.599551
26 1765356151 11.060995 3 11.060995 11.060995 11.060995
19 1765356151 6.970247 1 6.970247 6.970247 6.970247
28 1765356151 1.175032 3 1.175032 1.175032 1.175032
22 1765356151 2.778351 1 2.778351 2.778351 2.778351
24 1765356156 1.392967 1 1.392967 1.392967 1.392967
26 1765356156 12.688956 1 12.688956 12.688956 12.688956
19 1765356156 5.892552 1 5.892552 5.892552 5.892552
28 1765356156 0.716271 1 0.716271 0.716271 0.716271
