13 1765356066 1.400000 1 1.400000 1.400000 1.400000
13 1765356076 1.400000 1 1.400000 1.400000 1.400000
13 1765356086 1.400000 1 1.400000 1.400000 1.400000
13 1765356101 1.400000 1 1.400000 1.400000 1.400000
13 1765356106 1.400000 1 1.400000 1.400000 1.400000
29 1765356106 1.400000 1 1.400000 1.400000 1.400000
13 1765356111 1.400000 1 1.400000 1.400000 1.400000
29 1765356111 1.400000 1 1.400000 1.400000 1.400000
13 1765356116 1.400000 1 1.400000 1.400000 1.400000
13 1765356126 2.800000 2 2.800000 2.800000 2.800000
29 1765356126 1.400000 1 1.400000 1.400000 1.400000
13 1765356131 2.800000 2 2.800000 2.800000 2.800000
29 1765356131 2.800000 2 2.800000 2.800000 2.800000
13 1765356136 2.800000 2 2.800000 2.800000 2.800000
29 1765356136 1.400000 1 1.400000 1.400000 1.400000
13 1765356141 1.400000 1 1.400000 1.400000 1.400000
29 1765356141 1.400000 1 1.400000 1.400000 1.400000
13 1765356151 1.400000 1 1.400000 1.400000 1.400000
13 1765356156 2.600000 2 2.600000 2.600000 2.600000
29 1765356156 4.200000 3 4.200000 4.200000 4.200000
13 1765356161 4.200000 3 4.200000 4.200000 4.200000
29 1765356161 1.400000 1 1.400000 1.400000 1.400000
13 1765356166 1.600000 2 1.600000 1.600000 1.600000
29 1765356166 1.400000 1 1.400000 1.400000 1.400000
13 1765356171 4.400000 4 4.400000 4.400000 4.400000
29 1765356171 3.000000 3 3.000000 3.000000 3.000000
13 1765356176 1.400000 1 1.400000 1.400000 1.400000
29 1765356176 2.800000 2 2.800000 2.800000 2.800000
13 1765356181 2.800000 2 2.800000 2.800000 2.800000
29 1765356181 1.400000 1 1.400000 1.400000 1.400000
13 1765356191 1.400000 1 1.400000 1.400000 1.400000
29 1765356191 2.800000 2 2.800000 2.800000 2.800000
13 1765356196 2.800000 2 2.800000 2.800000 2.800000
29 1765356196 1.400000 1 1.400000 1.400000 1.400000
13 1765356201 2.800000 2 2.800000 2.800000 2.800000
29 1765356201 2.800000 2 2.800000 2.800000 2.800000
13 1765356211 0.200000 1 0.200000 0.200000 0.200000
29 1765356211 0.200000 1 0.200000 0.200000 0.200000
13 1765356216 2.800000 2 2.800000 2.800000 2.800000
29 1765356216 2.800000 2 2.800000 2.800000 2.800000
13 1765356221 0.200000 1 0.200000 0.200000 0.200000
29 1765356221 0.200000 1 0.200000 0.200000 0.200000
13 1765356226 2.800000 2 2.800000 2.800000 2.800000
29 1765356221 1.400000 1 1.400000 1.400000 1.400000
29 1765356226 1.400000 1 1.400000 1.400000 1.400000
13 1765356231 1.400000 1 1.400000 1.400000 1.400000
29 1765356231 1.400000 1 1.400000 1.400000 1.400000
13 1765356236 0.200000 1 0.200000 0.200000 0.200000
29 1765356236 4.400000 3 4.400000 4.400000 4.400000
29 1765356246 1.400000 1 1.400000 1.400000 1.400000
29 1765356251 1.400000 1 1.400000 1.400000 1.400000
29 1765356256 1.400000 1 1.400000 1.400000 1.400000
29 1765356271 1.400000 1 1.400000 1.400000 1.400000
29 1765356286 1.400000 1 1.400000 1.400000 1.400000
29 1765356326 0.200000 1 0.200000 0.200000 0.200000
29 1765356356 3.250000 2 3.250000 3.250000 3.250000
