16 1765356066 1.200000 1 1.200000 1.200000 1.200000
16 1765356076 1.200000 1 1.200000 1.200000 1.200000
16 1765356091 1.200000 1 1.200000 1.200000 1.200000
16 1765356101 1.200000 1 1.200000 1.200000 1.200000
16 1765356106 1.200000 1 1.200000 1.200000 1.200000
16 1765356111 1.200000 1 1.200000 1.200000 1.200000
16 1765356116 1.200000 1 1.200000 1.200000 1.200000
16 1765356126 1.200000 1 1.200000 1.200000 1.200000
16 1765356126 1.200000 1 1.200000 1.200000 1.200000
16 1765356131 1.200000 1 1.200000 1.200000 1.200000
16 1765356136 3.600000 3 3.600000 3.600000 3.600000
16 1765356141 1.200000 1 1.200000 1.200000 1.200000
16 1765356151 1.200000 1 1.200000 1.200000 1.200000
16 1765356156 1.200000 1 1.200000 1.200000 1.200000
16 1765356161 3.400000 3 3.400000 3.400000 3.400000
16 1765356166 2.600000 3 2.600000 2.600000 2.600000
16 1765356171 2.600000 3 2.600000 2.600000 2.600000
16 1765356176 1.200000 1 1.200000 1.200000 1.200000
16 1765356176 1.200000 1 1.200000 1.200000 1.200000
16 1765356181 1.200000 1 1.200000 1.200000 1.200000
16 1765356186 1.200000 1 1.200000 1.200000 1.200000
16 1765356196 3.600000 3 3.600000 3.600000 3.600000
16 1765356201 2.400000 2 2.400000 2.400000 2.400000
16 1765356211 0.200000 1 0.200000 0.200000 0.200000
16 1765356216 2.400000 2 2.400000 2.400000 2.400000
16 1765356226 2.400000 3 2.400000 2.400000 2.400000
16 1765356231 1.200000 1 1.200000 1.200000 1.200000
16 1765356236 0.400000 2 0.400000 0.400000 0.400000
